x_index,x_name,x_id,x_type,x_source
350,tetrahydrobiopterin binding,34617,molecular_function,GO
351,neuropeptide Y receptor binding,31841,molecular_function,GO
352,very-low-density lipoprotein particle binding,34189,molecular_function,GO
353,mitochondrial promoter sequence-specific DNA binding,1018,molecular_function,GO
354,prostaglandin receptor activity,4955,molecular_function,GO
355,DNA binding domain binding,50692,molecular_function,GO
356,glucose transmembrane transporter activity,5355,molecular_function,GO
357,cupric ion binding,1903135,molecular_function,GO
358,"aspartic endopeptidase activity, intramembrane cleaving",42500,molecular_function,GO
359,D-glucose transmembrane transporter activity,55056,molecular_function,GO
360,triose-phosphate isomerase activity,4807,molecular_function,GO
361,methylglyoxal synthase activity,8929,molecular_function,GO
362,porin activity,15288,molecular_function,GO
363,vascular endothelial growth factor receptor 1 binding,43183,molecular_function,GO
364,zinc ion transmembrane transporter activity,5385,molecular_function,GO
365,netrin receptor activity involved in chemorepulsion,5043,molecular_function,GO
366,mRNA binding involved in posttranscriptional gene silencing,1903231,molecular_function,GO
367,cholesterol 24-hydroxylase activity,33781,molecular_function,GO
0,ficolin-1-rich granule lumen,1904813,cellular_component,GO
1,extracellular space,5615,cellular_component,GO
2,blood microparticle,72562,cellular_component,GO
3,secretory granule lumen,34774,cellular_component,GO
4,extracellular exosome,70062,cellular_component,GO
5,collagen-containing extracellular matrix,62023,cellular_component,GO
6,extracellular region,5576,cellular_component,GO
7,platelet alpha granule lumen,31093,cellular_component,GO
8,cytosol,5829,cellular_component,GO
9,azurophil granule lumen,35578,cellular_component,GO
10,nucleus,5634,cellular_component,GO
11,endoplasmic reticulum membrane,5789,cellular_component,GO
12,integral component of membrane,16021,cellular_component,GO
13,cell surface,9986,cellular_component,GO
14,microtubule cytoskeleton,15630,cellular_component,GO
15,plasma membrane,5886,cellular_component,GO
16,cytoplasm,5737,cellular_component,GO
17,perinuclear region of cytoplasm,48471,cellular_component,GO
18,mitochondrion,5739,cellular_component,GO
19,membrane,16020,cellular_component,GO
20,mitochondrial matrix,5759,cellular_component,GO
21,neuron projection,43005,cellular_component,GO
22,endocytic vesicle,30139,cellular_component,GO
23,intracellular vesicle,97708,cellular_component,GO
24,integral component of plasma membrane,5887,cellular_component,GO
25,endosome,5768,cellular_component,GO
26,external side of plasma membrane,9897,cellular_component,GO
27,membrane raft,45121,cellular_component,GO
28,basolateral plasma membrane,16323,cellular_component,GO
29,Golgi apparatus,5794,cellular_component,GO
30,intracellular membrane-bounded organelle,43231,cellular_component,GO
31,lysosome,5764,cellular_component,GO
32,cytoplasmic vesicle,31410,cellular_component,GO
33,lysosomal membrane,5765,cellular_component,GO
34,endosome membrane,10008,cellular_component,GO
35,multivesicular body membrane,32585,cellular_component,GO
36,cytoplasmic vesicle membrane,30659,cellular_component,GO
37,late endosome,5770,cellular_component,GO
38,mitochondrial inner membrane,5743,cellular_component,GO
39,nucleoplasm,5654,cellular_component,GO
40,nuclear envelope,5635,cellular_component,GO
41,endoplasmic reticulum,5783,cellular_component,GO
42,nuclear membrane,31965,cellular_component,GO
43,dendrite,30425,cellular_component,GO
44,protein-containing complex,32991,cellular_component,GO
45,postsynapse,98794,cellular_component,GO
46,neuronal cell body,43025,cellular_component,GO
47,actin cytoskeleton,15629,cellular_component,GO
48,nucleolus,5730,cellular_component,GO
49,peroxisome,5777,cellular_component,GO
50,Golgi membrane,139,cellular_component,GO
51,vesicle,31982,cellular_component,GO
52,axon,30424,cellular_component,GO
53,glutamatergic synapse,98978,cellular_component,GO
54,dendritic spine,43197,cellular_component,GO
55,peroxisomal matrix,5782,cellular_component,GO
56,fibrillar center,1650,cellular_component,GO
57,mitochondrial outer membrane,5741,cellular_component,GO
58,mitochondrial membrane,31966,cellular_component,GO
59,centrosome,5813,cellular_component,GO
60,mitochondrial nucleoid,42645,cellular_component,GO
61,synapse,45202,cellular_component,GO
62,anchored component of membrane,31225,cellular_component,GO
63,basement membrane,5604,cellular_component,GO
64,neuromuscular junction,31594,cellular_component,GO
65,synaptic cleft,43083,cellular_component,GO
66,Golgi-associated vesicle,5798,cellular_component,GO
67,sarcolemma,42383,cellular_component,GO
68,lysosomal lumen,43202,cellular_component,GO
69,vesicle membrane,12506,cellular_component,GO
70,filopodium,30175,cellular_component,GO
71,azurophil granule membrane,35577,cellular_component,GO
72,acrosomal vesicle,1669,cellular_component,GO
73,lamellipodium,30027,cellular_component,GO
74,cell body,44297,cellular_component,GO
75,sarcomere,30017,cellular_component,GO
76,presynapse,98793,cellular_component,GO
77,cytoplasmic ribonucleoprotein granule,36464,cellular_component,GO
78,chromatin,785,cellular_component,GO
79,adherens junction,5912,cellular_component,GO
80,cell-cell junction,5911,cellular_component,GO
81,cytoskeleton,5856,cellular_component,GO
82,focal adhesion,5925,cellular_component,GO
83,apical junction complex,43296,cellular_component,GO
84,I band,31674,cellular_component,GO
85,filamentous actin,31941,cellular_component,GO
86,cell periphery,71944,cellular_component,GO
87,ruffle,1726,cellular_component,GO
88,Z disc,30018,cellular_component,GO
89,postsynaptic density membrane,98839,cellular_component,GO
90,receptor complex,43235,cellular_component,GO
91,apical part of cell,45177,cellular_component,GO
92,cell junction,30054,cellular_component,GO
93,specific granule membrane,35579,cellular_component,GO
94,tertiary granule membrane,70821,cellular_component,GO
95,ficolin-1-rich granule membrane,101003,cellular_component,GO
96,trans-Golgi network,5802,cellular_component,GO
97,clathrin-coated vesicle,30136,cellular_component,GO
98,endoplasmic reticulum lumen,5788,cellular_component,GO
99,pore complex,46930,cellular_component,GO
100,synaptic membrane,97060,cellular_component,GO
101,synaptic vesicle,8021,cellular_component,GO
102,tetraspanin-enriched microdomain,97197,cellular_component,GO
103,postsynaptic membrane,45211,cellular_component,GO
104,postsynaptic density,14069,cellular_component,GO
105,perinuclear endoplasmic reticulum,97038,cellular_component,GO
106,hippocampal mossy fiber to CA3 synapse,98686,cellular_component,GO
107,intrinsic component of plasma membrane,31226,cellular_component,GO
108,plasma membrane raft,44853,cellular_component,GO
109,presynaptic active zone,48786,cellular_component,GO
110,integral component of presynaptic membrane,99056,cellular_component,GO
111,neuronal cell body membrane,32809,cellular_component,GO
112,clathrin-coated pit,5905,cellular_component,GO
113,apical plasma membrane,16324,cellular_component,GO
114,caveola,5901,cellular_component,GO
115,terminal bouton,43195,cellular_component,GO
116,perikaryon,43204,cellular_component,GO
117,rough endoplasmic reticulum,5791,cellular_component,GO
118,cell cortex,5938,cellular_component,GO
119,axolemma,30673,cellular_component,GO
120,endomembrane system,12505,cellular_component,GO
121,recycling endosome,55037,cellular_component,GO
122,spindle microtubule,5876,cellular_component,GO
123,T-tubule,30315,cellular_component,GO
124,early endosome,5769,cellular_component,GO
125,clathrin-coated endocytic vesicle membrane,30669,cellular_component,GO
126,clathrin-coated endocytic vesicle,45334,cellular_component,GO
127,endocytic vesicle membrane,30666,cellular_component,GO
128,secretory granule membrane,30667,cellular_component,GO
129,trans-Golgi network membrane,32588,cellular_component,GO
130,Golgi lumen,5796,cellular_component,GO
131,extracellular matrix,31012,cellular_component,GO
132,inclusion body,16234,cellular_component,GO
133,sarcoplasmic reticulum,16529,cellular_component,GO
134,nuclear speck,16607,cellular_component,GO
135,centriolar satellite,34451,cellular_component,GO
136,melanosome,42470,cellular_component,GO
137,phagocytic cup,1891,cellular_component,GO
138,ruffle membrane,32587,cellular_component,GO
139,M band,31430,cellular_component,GO
140,tertiary granule lumen,1904724,cellular_component,GO
141,nuclear envelope lumen,5641,cellular_component,GO
142,extrinsic component of membrane,19898,cellular_component,GO
143,Derlin-1 retrotranslocation complex,36513,cellular_component,GO
144,ubiquitin ligase complex,151,cellular_component,GO
145,endoplasmic reticulum quality control compartment,44322,cellular_component,GO
146,integral component of endoplasmic reticulum membrane,30176,cellular_component,GO
147,growth cone,30426,cellular_component,GO
148,synaptic vesicle membrane,30672,cellular_component,GO
149,lipid tube,60987,cellular_component,GO
150,axon initial segment,43194,cellular_component,GO
151,node of Ranvier,33268,cellular_component,GO
152,microvillus,5902,cellular_component,GO
153,basal plasma membrane,9925,cellular_component,GO
154,mitochondrial permeability transition pore complex,5757,cellular_component,GO
155,extrinsic component of external side of plasma membrane,31232,cellular_component,GO
156,early endosome membrane,31901,cellular_component,GO
157,late endosome membrane,31902,cellular_component,GO
158,azurophil granule,42582,cellular_component,GO
159,high-density lipoprotein particle,34364,cellular_component,GO
160,low-density lipoprotein particle,34362,cellular_component,GO
161,main axon,44304,cellular_component,GO
162,presynaptic membrane,42734,cellular_component,GO
163,growth cone lamellipodium,1990761,cellular_component,GO
164,growth cone filopodium,1990812,cellular_component,GO
165,microtubule,5874,cellular_component,GO
166,Wnt signalosome,1990909,cellular_component,GO
167,beta-catenin destruction complex,30877,cellular_component,GO
168,kinetochore,776,cellular_component,GO
169,discoidal high-density lipoprotein particle,34365,cellular_component,GO
170,chylomicron,42627,cellular_component,GO
171,endocytic vesicle lumen,71682,cellular_component,GO
172,spherical high-density lipoprotein particle,34366,cellular_component,GO
173,extracellular vesicle,1903561,cellular_component,GO
174,very-low-density lipoprotein particle,34361,cellular_component,GO
175,intermediate-density lipoprotein particle,34363,cellular_component,GO
176,smooth endoplasmic reticulum,5790,cellular_component,GO
177,endosome lumen,31904,cellular_component,GO
178,lipoprotein particle,1990777,cellular_component,GO
179,astrocyte projection,97449,cellular_component,GO
180,spindle midzone,51233,cellular_component,GO
181,COPII-coated ER to Golgi transport vesicle,30134,cellular_component,GO
182,ciliary rootlet,35253,cellular_component,GO
183,dendritic shaft,43198,cellular_component,GO
184,secretory granule,30141,cellular_component,GO
185,death-inducing signaling complex,31264,cellular_component,GO
186,transport vesicle membrane,30658,cellular_component,GO
187,transport vesicle,30133,cellular_component,GO
188,endoplasmic reticulum-Golgi intermediate compartment membrane,33116,cellular_component,GO
189,ER to Golgi transport vesicle membrane,12507,cellular_component,GO
190,recycling endosome membrane,55038,cellular_component,GO
191,RNA polymerase II transcription regulator complex,90575,cellular_component,GO
192,intracellular anatomical structure,5622,cellular_component,GO
193,nuclear periphery,34399,cellular_component,GO
194,calcium channel complex,34704,cellular_component,GO
195,mitochondrial proton-transporting ATP synthase complex,5753,cellular_component,GO
196,"mitochondrial proton-transporting ATP synthase, catalytic core",5754,cellular_component,GO
197,proton-transporting ATP synthase complex,45259,cellular_component,GO
198,"proton-transporting ATP synthase complex, catalytic core F(1)",45261,cellular_component,GO
199,trans-Golgi network transport vesicle,30140,cellular_component,GO
200,neuronal dense core vesicle,98992,cellular_component,GO
201,axon cytoplasm,1904115,cellular_component,GO
202,HFE-transferrin receptor complex,1990712,cellular_component,GO
203,Bcl-2 family protein complex,97136,cellular_component,GO
204,BAK complex,97145,cellular_component,GO
205,integral component of mitochondrial outer membrane,31307,cellular_component,GO
206,BAX complex,97144,cellular_component,GO
207,myelin sheath,43209,cellular_component,GO
208,voltage-gated potassium channel complex,8076,cellular_component,GO
209,intrinsic component of membrane,31224,cellular_component,GO
210,nuclear outer membrane,5640,cellular_component,GO
211,multivesicular body,5771,cellular_component,GO
212,varicosity,43196,cellular_component,GO
213,dendrite membrane,32590,cellular_component,GO
214,anchored component of external side of plasma membrane,31362,cellular_component,GO
215,catalytic complex,1902494,cellular_component,GO
216,spindle pole,922,cellular_component,GO
217,integral component of lumenal side of endoplasmic reticulum membrane,71556,cellular_component,GO
218,polysome,5844,cellular_component,GO
219,mitochondria-associated endoplasmic reticulum membrane,44233,cellular_component,GO
220,integral component of postsynaptic specialization membrane,99060,cellular_component,GO
221,chromaffin granule,42583,cellular_component,GO
222,cholinergic synapse,98981,cellular_component,GO
223,acetylcholine-gated channel complex,5892,cellular_component,GO
224,mitochondrial envelope,5740,cellular_component,GO
225,cytoplasmic stress granule,10494,cellular_component,GO
226,apical dendrite,97440,cellular_component,GO
227,perinuclear endoplasmic reticulum lumen,99020,cellular_component,GO
228,neurofibrillary tangle,97418,cellular_component,GO
229,clathrin coat,30118,cellular_component,GO
230,glial cell projection,97386,cellular_component,GO
231,zonula adherens,5915,cellular_component,GO
232,cell cortex region,99738,cellular_component,GO
