,relation,x_index,x_name,x_id,x_type,x_source,y_index,y_name,y_id,y_type,y_source,pmid,probability
3495,subordinate,-1,hospice interventions,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35441699.0,1.0
3496,subordinate,-1,network size,,SDoH factor,healthypeople,-1,Employment,,SDoH subtype,healthypeople,34482619.0,1.0
3497,subordinate,-1,ties,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34482619.0,1.0
3498,subordinate,-1,health care workers,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35064280.0,1.0
3499,subordinate,-1,environmental hazards,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,35111696.0,1.0
3500,subordinate,-1,particle matter,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35111696.0,1.0
3501,subordinate,-1,pesticides,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35111696.0,1.0
3502,subordinate,-1,lower education,,SDoH factor,healthypeople,-1,Early Childhood Development and Education,,SDoH subtype,healthypeople,37972862.0,1.0
3503,subordinate,-1,caregiving challenges,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38630527.0,1.0
3504,subordinate,-1,family member's,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,34252201.0,1.0
3505,subordinate,-1,loved ones,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,35985024.0,1.0
3506,subordinate,-1,interaction,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,30039745.0,1.0
3507,subordinate,-1,social roles,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,34655218.0,1.0
3508,subordinate,-1,rural locations,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,31019034.0,1.0
3509,subordinate,-1,non-hispanic white,,SDoH factor,healthypeople,-1,Discrimination,,SDoH subtype,healthypeople,37933404.0,1.0
3510,subordinate,-1,consultation,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35151368.0,1.0
3511,subordinate,-1,post-morbid consumer credit history,,SDoH factor,healthypeople,-1,Poverty,,SDoH subtype,healthypeople,37994853.0,1.0
3512,subordinate,-1,programme,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,33100055.0,1.0
3513,subordinate,-1,public stigma,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31309916.0,1.0
3514,subordinate,-1,air quality index,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,36529331.0,1.0
3515,subordinate,-1,ethnic differences,,SDoH factor,healthypeople,-1,Discrimination,,SDoH subtype,healthypeople,31729523.0,1.0
3516,subordinate,-1,neurosurgeon,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34389521.0,1.0
3517,subordinate,-1,deleterious exposures,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36404033.0,1.0
3518,subordinate,-1,practice,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,33990392.0,1.0
3519,subordinate,-1,clinician,,SDoH factor,healthypeople,-1,Access to Primary Care,,SDoH subtype,healthypeople,36897581.0,1.0
3520,subordinate,-1,chws,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,33736506.0,1.0
3521,subordinate,-1,health care systems,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,33736506.0,1.0
3522,subordinate,-1,community awareness,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,33736506.0,1.0
3523,subordinate,-1,pharmacy,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,33432578.0,1.0
3524,subordinate,-1,ucl,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36939561.0,1.0
3525,subordinate,-1,economic,,SDoH factor,healthypeople,-1,Poverty,,SDoH subtype,healthypeople,37392416.0,1.0
3526,subordinate,-1,climate-related health shocks,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,37392416.0,1.0
3527,subordinate,-1,canopy,,SDoH factor,healthypeople,-1,Quality of Housing,,SDoH subtype,healthypeople,32979811.0,1.0
3528,subordinate,-1,prescribing practices,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,32979811.0,1.0
3529,subordinate,-1,disadvantage tertile,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,32979811.0,1.0
3530,subordinate,-1,geographic differences,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,32979811.0,1.0
3531,subordinate,-1,usual care,,SDoH factor,healthypeople,-1,Access to Primary Care,,SDoH subtype,healthypeople,38219797.0,1.0
3532,subordinate,-1,students,,SDoH factor,healthypeople,-1,Enrollment in Higher Education,,SDoH subtype,healthypeople,32654626.0,1.0
3533,subordinate,-1,electronic medical records,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31391202.0,1.0
3534,subordinate,-1,emotional closeness,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,26026215.0,1.0
3535,subordinate,-1,underrepresentation,,SDoH factor,healthypeople,-1,Discrimination,,SDoH subtype,healthypeople,37287471.0,1.0
3536,subordinate,-1,cultural beliefs,,SDoH factor,healthypeople,-1,Discrimination,,SDoH subtype,healthypeople,37287471.0,1.0
3537,subordinate,-1,associations,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,31742723.0,1.0
3538,subordinate,-1,emotional safety,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,33285639.0,1.0
3539,subordinate,-1,flame retardants,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31771054.0,1.0
3540,subordinate,-1,water treatments,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,31771054.0,1.0
3541,subordinate,-1,low education,,SDoH factor,healthypeople,-1,Early Childhood Development and Education,,SDoH subtype,healthypeople,31651419.0,1.0
3542,subordinate,-1,patient,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37540906.0,1.0
3543,subordinate,-1,primary care setting,,SDoH factor,healthypeople,-1,Access to Primary Care,,SDoH subtype,healthypeople,32463069.0,1.0
3544,subordinate,-1,association,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,36895129.0,1.0
3545,subordinate,-1,clinician feedback,,SDoH factor,healthypeople,-1,Access to Primary Care,,SDoH subtype,healthypeople,36852663.0,1.0
3546,subordinate,-1,college,,SDoH factor,healthypeople,-1,Enrollment in Higher Education,,SDoH subtype,healthypeople,34086851.0,1.0
3547,subordinate,-1,medicaid,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37872791.0,1.0
3548,subordinate,-1,visit rates,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37872791.0,1.0
3549,subordinate,-1,snap,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35404966.0,1.0
3550,subordinate,-1,home healthcare system,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38709584.0,1.0
3551,subordinate,-1,home care,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38709584.0,1.0
3552,subordinate,-1,older medicare,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36881792.0,1.0
3553,subordinate,-1,enrollees,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36881792.0,1.0
3554,subordinate,-1,socioeconomic disparities,,SDoH factor,healthypeople,-1,Poverty,,SDoH subtype,healthypeople,33634602.0,1.0
3555,subordinate,-1,admission,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38618787.0,1.0
3556,subordinate,-1,community care,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,38618787.0,1.0
3557,subordinate,-1,beds,,SDoH factor,healthypeople,-1,Quality of Housing,,SDoH subtype,healthypeople,38230731.0,1.0
3558,subordinate,-1,neighbourhood factors,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,36368762.0,1.0
3559,subordinate,-1,neighbourhood change,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36368762.0,1.0
3560,subordinate,-1,care staff,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,30840060.0,1.0
3561,subordinate,-1,social behaviour,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,34424808.0,1.0
3562,subordinate,-1,professionals,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34865577.0,1.0
3563,subordinate,-1,interpersonal,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,33502486.0,1.0
3564,subordinate,-1,counseling sessions,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38476498.0,1.0
3565,subordinate,-1,care delivery,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34081893.0,1.0
3566,subordinate,-1,older adults,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,30470154.0,1.0
3567,subordinate,-1,marital quality,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,30470154.0,1.0
3568,subordinate,-1,health-care disparities,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36372959.0,1.0
3569,subordinate,-1,healthcare system,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,37776149.0,1.0
3570,subordinate,-1,older persons,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35248424.0,1.0
3571,subordinate,-1,long term care,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35248424.0,1.0
3572,subordinate,-1,ltc facilities,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35248424.0,1.0
3573,subordinate,-1,cognitive screening,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,33949259.0,1.0
3574,subordinate,-1,local memory/wellness center,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,33949259.0,1.0
3575,subordinate,-1,educational intervention,,SDoH factor,healthypeople,-1,Enrollment in Higher Education,,SDoH subtype,healthypeople,33949259.0,1.0
3576,subordinate,-1,faith-based settings,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,33949259.0,1.0
3577,subordinate,-1,long-term care facilities,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31855161.0,1.0
3578,subordinate,-1,lighting intervention,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,31855161.0,1.0
3579,subordinate,-1,point-of-care,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36192059.0,1.0
3580,subordinate,-1,academia,,SDoH factor,healthypeople,-1,Enrollment in Higher Education,,SDoH subtype,healthypeople,38848182.0,1.0
3581,subordinate,-1,policymakers,,SDoH factor,healthypeople,-1,Civic Participation,,SDoH subtype,healthypeople,38848182.0,1.0
3582,subordinate,-1,social service providers,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,38848182.0,1.0
3583,subordinate,-1,industry,,SDoH factor,healthypeople,-1,Employment,,SDoH subtype,healthypeople,38848182.0,1.0
3584,subordinate,-1,social activity,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,37676928.0,1.0
3585,subordinate,-1,ethnic,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,35841257.0,1.0
3586,subordinate,-1,utilization rates,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31563535.0,1.0
3587,subordinate,-1,family surrogates,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,29723128.0,1.0
3588,subordinate,-1,hazard,,SDoH factor,healthypeople,-1,Quality of Housing,,SDoH subtype,healthypeople,38816991.0,1.0
3589,subordinate,-1,conflict,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34250940.0,1.0
3590,subordinate,-1,periodontal treatment,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34050719.0,1.0
3591,subordinate,-1,environmental effects,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,38112569.0,1.0
3592,subordinate,-1,veterans,,SDoH factor,healthypeople,-1,Employment,,SDoH subtype,healthypeople,35871921.0,1.0
3593,subordinate,-1,educational level,,SDoH factor,healthypeople,-1,Enrollment in Higher Education,,SDoH subtype,healthypeople,32008856.0,1.0
3594,subordinate,-1,practices,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34242186.0,1.0
3595,subordinate,-1,preventive measures,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34242186.0,1.0
3596,subordinate,-1,telephone counseling,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38883339.0,1.0
3597,subordinate,-1,multicultural,,SDoH factor,healthypeople,-1,Discrimination,,SDoH subtype,healthypeople,32667672.0,1.0
3598,subordinate,-1,neuropsychological testing,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,34818985.0,1.0
3599,subordinate,-1,care service,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38641570.0,1.0
3600,subordinate,-1,gp contacts,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,38641570.0,1.0
3601,subordinate,-1,safety,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35984740.0,1.0
3602,subordinate,-1,firearm access,,SDoH factor,healthypeople,-1,Crime and Violence,,SDoH subtype,healthypeople,34590304.0,1.0
3603,subordinate,-1,shared decision-making,,SDoH factor,healthypeople,-1,Civic Participation,,SDoH subtype,healthypeople,36802973.0,1.0
3604,subordinate,-1,educational involvement,,SDoH factor,healthypeople,-1,Enrollment in Higher Education,,SDoH subtype,healthypeople,37393046.0,1.0
3605,subordinate,-1,healthy nutrition,,SDoH factor,healthypeople,-1,Food Insecurity,,SDoH subtype,healthypeople,37393046.0,1.0
3606,subordinate,-1,clinical care,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,32651326.0,1.0
3607,subordinate,-1,providers,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,32651326.0,1.0
3608,subordinate,-1,societal values,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,32651326.0,1.0
3609,subordinate,-1,acute care,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,30922706.0,1.0
3610,subordinate,-1,voluntary workers,,SDoH factor,healthypeople,-1,Employment,,SDoH subtype,healthypeople,30922706.0,1.0
3611,subordinate,-1,volunteer programs,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,30922706.0,1.0
3612,subordinate,-1,family meetings,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,38317507.0,1.0
3613,subordinate,-1,floor,,SDoH factor,healthypeople,-1,Quality of Housing,,SDoH subtype,healthypeople,34137723.0,1.0
3614,subordinate,-1,good care,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,31107293.0,1.0
3615,subordinate,-1,speech,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,33543347.0,1.0
3616,subordinate,-1,health-related information,,SDoH factor,healthypeople,-1,Health Literacy,,SDoH subtype,healthypeople,34932003.0,1.0
3617,subordinate,-1,health-related decisions,,SDoH factor,healthypeople,-1,Health Literacy,,SDoH subtype,healthypeople,34932003.0,1.0
3618,subordinate,-1,societal perspectives,,SDoH factor,healthypeople,-1,Social Cohesion,,SDoH subtype,healthypeople,38965464.0,1.0
3619,subordinate,-1,environmental risk factors,,SDoH factor,healthypeople,-1,Environmental Conditions,,SDoH subtype,healthypeople,26239039.0,1.0
3620,subordinate,-1,black-white,,SDoH factor,healthypeople,-1,Discrimination,,SDoH subtype,healthypeople,26239039.0,1.0
3621,subordinate,-1,verbal information,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,32589558.0,1.0
3622,subordinate,-1,counseling centers,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,35945795.0,1.0
3623,subordinate,-1,communication,,SDoH factor,healthypeople,-1,Access to Health Services,,SDoH subtype,healthypeople,36394262.0,1.0
